"","Phylum","Subphylum","Superclass","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Custom.Subfamily","Tribe","Genus.Group","Subtribe","Genus","Species.Group","Subgenus","Species","Subspecies","Coarse_STE","Coarse_STE_rank"
"404","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemerella","Ephemerella Excrucians Group","ZZZ","ZZZ","ZZZ","Ephemerella Excrucians Group","Species.Group"
"405","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemerella","Ephemerella Excrucians Group","ZZZ","ZZZ","ZZZ","Ephemerella Excrucians Group","Species.Group"
"406","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemerella","Ephemerella Excrucians Group","ZZZ","ZZZ","ZZZ","Ephemerella Excrucians Group","Species.Group"
"407","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemerella","Ephemerella Excrucians Group","ZZZ","ZZZ","ZZZ","Ephemerella Excrucians Group","Species.Group"
"408","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemerella","Ephemerella Excrucians Group","ZZZ","ZZZ","ZZZ","Ephemerella Excrucians Group","Species.Group"
"409","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemerella","ZZZ","ZZZ","tibialis","ZZZ","Ephemerella tibialis","Species"
"410","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemerella","ZZZ","ZZZ","tibialis","ZZZ","Ephemerella tibialis","Species"
"411","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemerellidae","Family"
"412","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemerellidae","Family"
"413","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemerellidae","Family"
"414","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Scapphodonta","Ephemeroidea","Ephemeridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemeridae","Family"
"415","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemeroptera","Order"
"416","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Ephemeroptera","Furcatergalia","ZZZ","ZZZ","Polymitarcyidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephoron","ZZZ","ZZZ","ZZZ","ZZZ","Ephoron","Genus"
"417","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Ephydridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephydridae","Family"
"418","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Hexatomini","ZZZ","ZZZ","Epiphragma","ZZZ","ZZZ","ZZZ","ZZZ","Epiphragma","Genus"
"419","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","Anisoptera","ZZZ","ZZZ","Corduliidae","Corduliinae","ZZZ","ZZZ","ZZZ","ZZZ","Epitheca","ZZZ","ZZZ","ZZZ","ZZZ","Epitheca","Genus"
"420","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eretmoptera","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"421","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Eriopterini","ZZZ","ZZZ","Erioptera","ZZZ","ZZZ","ZZZ","ZZZ","Erioptera","Genus"
"422","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Odonata","Anisoptera","ZZZ","ZZZ","Gomphidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Erpetogomphus","ZZZ","ZZZ","ZZZ","ZZZ","Erpetogomphus","Genus"
"423","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Arhynchobdellida","Erpobdelliformes","ZZZ","ZZZ","Erpobdellidae","Erpobdellinae","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdella","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdella","Genus"
"424","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Arhynchobdellida","Erpobdelliformes","ZZZ","ZZZ","Erpobdellidae","Erpobdellinae","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdella","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdella","Genus"
"425","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Arhynchobdellida","Erpobdelliformes","ZZZ","ZZZ","Erpobdellidae","Erpobdellinae","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdella","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdella","Genus"
"426","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Arhynchobdellida","Erpobdelliformes","ZZZ","ZZZ","Erpobdellidae","Erpobdellinae","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdella","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdella","Genus"
"427","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Arhynchobdellida","Erpobdelliformes","ZZZ","ZZZ","Erpobdellidae","Erpobdellinae","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdella","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdella","Genus"
"428","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Arhynchobdellida","Erpobdelliformes","ZZZ","ZZZ","Erpobdellidae","Erpobdellinae","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdella","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdella","Genus"
"429","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Lebertiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Estelloxus","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"430","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Lebertiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Estelloxus","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"431","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chaoboridae","Eucorethrinae","ZZZ","ZZZ","ZZZ","ZZZ","Eucorethra","ZZZ","ZZZ","ZZZ","ZZZ","Eucorethra","Genus"
"432","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chaoboridae","Eucorethrinae","ZZZ","ZZZ","ZZZ","ZZZ","Eucorethra","ZZZ","ZZZ","ZZZ","ZZZ","Eucorethra","Genus"
"433","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"434","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Brehmi Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"435","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Brehmi Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"436","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Brevicalcar Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"437","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Claripennis Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"438","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Claripennis Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"439","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Coerulescens Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"440","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Coerulescens Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"441","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Devonica Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"442","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Gracei Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"443","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Pseudomontana Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"444","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Pseudomontana Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"445","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Tirolensis Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"446","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Tirolensis Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"447","Arthropoda","Chelicerata","ZZZ","Arachnida","ZZZ","ZZZ","ZZZ","Palpigradi","ZZZ","ZZZ","Eukoenenioidea","Eukoeneniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Eukoenenia","ZZZ","ZZZ","ZZZ","ZZZ","Eukoenenia","Genus"
"448","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Euryhapsis","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"449","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Eylaidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Eylais","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"450","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Pisciforma","ZZZ","ZZZ","Baetidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Fallceon","ZZZ","ZZZ","ZZZ","ZZZ","Fallceon","Genus"
"451","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Pisciforma","ZZZ","ZZZ","Baetidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Fallceon","ZZZ","ZZZ","ZZZ","ZZZ","Fallceon","Genus"
"452","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Uenoidae","Uenoinae","ZZZ","ZZZ","ZZZ","ZZZ","Farula","ZZZ","ZZZ","ZZZ","ZZZ","Farula","Genus"
"453","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Feltriidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Feltria","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"454","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Ancylidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ferrissia","ZZZ","ZZZ","ZZZ","ZZZ","Ancylidae","Family"
"455","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Ancylidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ferrissia","ZZZ","ZZZ","ZZZ","ZZZ","Ancylidae","Family"
"456","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Ancylidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ferrissia","ZZZ","ZZZ","ZZZ","ZZZ","Ancylidae","Family"
"457","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Ancylidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ferrissia","ZZZ","ZZZ","ZZZ","ZZZ","Ancylidae","Family"
"458","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Lymnaeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Fisherola","ZZZ","ZZZ","nuttalli","ZZZ","Lymnaeidae","Family"
"459","Ectoprocta","ZZZ","ZZZ","Gymnolaemata","ZZZ","ZZZ","ZZZ","Cheilostomata","Anasca","ZZZ","ZZZ","Flustridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Flustra","ZZZ","ZZZ","ZZZ","ZZZ","Flustra","Genus"
"460","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Forcipomyiinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Forcipomyiinae","Subfamily"
"461","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Forcipomyiinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Forcipomyiinae","Subfamily"
"462","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Forcipomyiinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Forcipomyiinae","Subfamily"
"463","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Pionidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Forelia","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"464","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Enchytraeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Fridericia","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"465","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlodidae","Perlodinae","ZZZ","Arcynopterygini","ZZZ","ZZZ","Frisonia","ZZZ","ZZZ","picticeps","ZZZ","Frisonia picticeps","Species"
"466","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Oxidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Frontipoda","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"467","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Amphipoda","Gammaridea","ZZZ","ZZZ","Gammaridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Gammaridae","Family"
"468","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Amphipoda","Gammaridea","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Gammaridea","Suborder"
"471","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Gastropoda","Class"
"472","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Georthocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"473","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Staphyliniformia","Hydrophiloidea","Georyssidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Georyssus","ZZZ","ZZZ","ZZZ","ZZZ","Georyssus","Genus"
"474","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Pionidae","Huitfeldtiinae","ZZZ","ZZZ","ZZZ","ZZZ","Gereckea","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"475","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Gerromorpha","Gerroidea","Gerridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Gerridae","Family"
"476","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Gerromorpha","Gerroidea","Gerridae","Gerrinae","ZZZ","ZZZ","ZZZ","ZZZ","Gerris","ZZZ","ZZZ","ZZZ","ZZZ","Gerris","Genus"
"477","Mollusca","ZZZ","ZZZ","Bivalvia","Heterodonta","ZZZ","ZZZ","Veneroida","ZZZ","ZZZ","Carditoidea","Carditidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glans","ZZZ","ZZZ","ZZZ","ZZZ","Glans","Genus"
"478","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","Oreogetoninae","ZZZ","ZZZ","ZZZ","ZZZ","Gloma","ZZZ","ZZZ","ZZZ","ZZZ","Gloma","Genus"
"479","Mollusca","ZZZ","ZZZ","Bivalvia","Heterodonta","ZZZ","ZZZ","Veneroida","ZZZ","ZZZ","Glossoidea","Glossidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glossidae","Family"
"480","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Rhynchobdellida","ZZZ","ZZZ","ZZZ","Glossiphoniidae","Glossiphoniinae","ZZZ","ZZZ","ZZZ","ZZZ","Glossiphonia","ZZZ","ZZZ","ZZZ","ZZZ","Glossiphonia","Genus"
"481","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Rhynchobdellida","ZZZ","ZZZ","ZZZ","Glossiphoniidae","Glossiphoniinae","ZZZ","ZZZ","ZZZ","ZZZ","Glossiphonia","ZZZ","ZZZ","ZZZ","ZZZ","Glossiphonia","Genus"
"482","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Rhynchobdellida","ZZZ","ZZZ","ZZZ","Glossiphoniidae","Glossiphoniinae","ZZZ","ZZZ","ZZZ","ZZZ","Glossiphonia","ZZZ","ZZZ","ZZZ","ZZZ","Glossiphonia","Genus"
"483","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Rhynchobdellida","ZZZ","ZZZ","ZZZ","Glossiphoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glossiphoniidae","Family"
"484","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Rhynchobdellida","ZZZ","ZZZ","ZZZ","Glossiphoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glossiphoniidae","Family"
"485","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Isopoda","Flabellifera","ZZZ","ZZZ","Cymothoidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glossobius","ZZZ","ZZZ","ZZZ","ZZZ","Glossobius","Genus"
"488","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Glossosomatoidea","Glossosomatidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glossosomatidae","Family"
"489","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Glossosomatoidea","Glossosomatidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glossosomatidae","Family"
"490","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Glossosomatoidea","Glossosomatidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glossosomatidae","Family"
"491","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Glossosomatoidea","Glossosomatidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glossosomatidae","Family"
"492","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Tabanomorpha","ZZZ","Pelecorhynchidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glutops","ZZZ","ZZZ","ZZZ","ZZZ","Glutops","Genus"
"493","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Tabanomorpha","ZZZ","Pelecorhynchidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glutops","ZZZ","ZZZ","ZZZ","ZZZ","Glutops","Genus"
"494","Arthropoda","Chelicerata","ZZZ","Arachnida","ZZZ","ZZZ","ZZZ","Solifugae","ZZZ","ZZZ","ZZZ","Daesiidae","Gluviinae","ZZZ","ZZZ","ZZZ","ZZZ","Gluvia","ZZZ","ZZZ","ZZZ","ZZZ","Gluvia","Genus"
